Wavelength,Cm, Ch, Bm,Eumelanin,Pheomelanin,Baseline,Epidermis,ScatteringEpi,ScatteringDerm,Dermis,Reflectance
420,0.32,0.16,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,32.42935996596257,7.216592000386382,3.608296000193191,40.2489938017746,0.015362148607922689
430,0.32,0.16,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,29.001632243184257,6.58074077024114,3.29037038512057,23.88559789153942,0.015767828595109102
440,0.32,0.16,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,26.003726034988205,6.014647871172193,3.0073239355860966,24.703633441643834,0.01594407192256069
450,0.32,0.16,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,23.373748236626625,5.509321687090168,2.754660843545084,8.345845330949318,0.01609750157046398
460,0.32,0.16,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,21.059811815532626,5.057094333685522,2.528547166842761,4.734881506715271,0.015002475972755926
470,0.32,0.16,0.01,83.45609670419829,58.8753053694024,0.10363873715678258,19.018249438150622,4.651403544099015,2.3257017720495075,3.364009046273872,0.014015756275566948
480,0.32,0.16,0.01,77.80555681409068,53.272382524514505,0.09011079665786136,17.21217493036283,4.286614166727216,2.143307083363608,2.4885508910708167,0.013618587818833088
490,0.32,0.16,0.01,72.64253462098118,48.302167293935106,0.07889239794000427,15.610319411528184,3.9578714406240603,1.9789357203120301,2.1000031382831366,0.014563134324386004
500,0.32,0.16,0.01,67.9162692041523,43.88241065774736,0.069589247190424,14.186085435130458,3.660979885227674,1.830489942613837,1.9482327948223932,0.01498062026191723
510,0.32,0.16,0.01,63.582155833944576,39.94290629027485,0.06187436594523779,12.916775002735124,3.392302930916135,1.6961514654580676,1.9158359147830402,0.01634744745341184
520,0.32,0.16,0.01,59.600897723131226,36.42353690431384,0.05547659875544882,11.782956898805878,3.1486794177464876,1.5743397088732438,2.0388160548727323,0.017825244060093143
530,0.32,0.16,0.01,55.937788142581304,33.272667289100454,0.0501710828681783,10.767946158796734,2.92735387048328,1.46367693524164,2.562422993537483,0.016189868822828652
540,0.32,0.16,0.01,52.56210086872165,30.445817427149983,0.04577134496039612,9.857374174863004,2.725918070164087,1.3629590350820435,3.991351668762677,0.015713783188533306
550,0.32,0.16,0.01,49.446570979460446,27.904562818376924,0.04212274714851879,9.03883236525866,2.542261924727234,1.271130962363617,4.80918129721676,0.01499290549398198
560,0.32,0.16,0.01,46.566951262504844,25.615619859870165,0.03909705192033498,8.301575785490405,2.374532022966332,1.187266011483166,3.920694643778093,0.01634107975580303
570,0.32,0.16,0.01,43.90163211523481,23.550082531374215,0.03658791496255562,7.636275767072156,2.2210965595934575,1.1105482797967288,3.252637415770968,0.017296312135356432
580,0.32,0.16,0.01,41.43131493009177,21.68278325152247,0.03450714747009626,7.0348128034299044,2.080515561559256,1.040257780779628,3.6814777606199804,0.017486900588276476
590,0.32,0.16,0.01,39.13873067627961,19.99175600117882,0.03278161656822498,6.4901025912430415,1.951515540119741,0.9757577700598705,3.5256058492667695,0.01773065729123211
600,0.32,0.16,0.01,37.00839678761747,18.457783964937395,0.03135067490650499,5.995949477722787,1.8329678495970294,0.9164839247985147,1.0366535307074343,0.019964910942472363
610,0.32,0.16,0.01,35.02640661061503,17.06401725504145,0.03016402908229783,5.546922635470105,1.723870160226765,0.8619350801133825,0.38021404550866084,0.022590214297252997
620,0.32,0.16,0.01,33.180246605964626,15.795648934622525,0.02917997197516482,5.13825114472366,1.623330555056699,0.8116652775283495,0.23076178823346216,0.024761837845119723
630,0.32,0.16,0.01,31.458637270048442,14.639639689064044,0.02836391686390531,4.7657348529489925,1.5305538443660498,0.7652769221830249,0.17325211042650884,0.030831706635501145
640,0.32,0.16,0.01,29.851394382075767,13.58448321402264,0.02768718180474503,4.425668438757571,1.4448297592946615,0.7224148796473308,0.13160115723455773,0.03443637887578513
650,0.32,0.16,0.01,28.34930771212457,12.620005780844819,0.027125981545132852,4.114776558333765,1.365522742290122,0.682761371145061,0.11052573191966586,0.03886899148244982
660,0.32,0.16,0.01,26.944034765724194,11.737194571071123,0.026660591541872836,3.830158319245847,1.2920630979668408,0.6460315489834204,0.0992231835032277,0.04250223910544798
670,0.32,0.16,0.01,25.628007507825494,10.928050293523707,0.026274654701280434,3.5692396255265817,1.223939305907184,0.611969652953592,0.0894113135918521,0.04831627898888468
680,0.32,0.16,0.01,24.394350316093952,10.185460351239715,0.02595460647531279,3.329732182500543,1.1606913283256337,0.5803456641628169,0.07872829911028204,0.05902848153390103
690,0.32,0.16,0.01,23.236807670989165,9.503089443808602,0.02568919810748813,3.109598150528919,1.101904771568543,0.5509523857842715,0.06837262822564641,0.06219767738873648
700,0.32,0.16,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,2.907019602008343,1.0472057821044447,0.5236028910522224,0.06118304721096844,0.06664063019601965
710,0.32,0.16,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,2.7203720722806817,0.9962565757559048,0.4981282878779524,0.0615985163803396,0.06856915128991872
720,0.32,0.16,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,2.548201607939042,0.9487515140674609,0.47437575703373047,0.06109817354700908,0.07456974119740585
730,0.32,0.16,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,2.38920480965412,0.9044136544100768,0.4522068272050384,0.06100130372004829,0.08284710232212077
740,0.32,0.16,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,2.242211444563587,0.8629917111102459,0.43149585555512293,0.06038731397451663,0.08624477988844581
750,0.32,0.16,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,2.106169268271165,0.8242573739040902,0.4121286869520451,0.05957571261188881,0.08870884710213771
760,0.32,0.16,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,1.9801307508673511,0.7880029376344289,0.39400146881721443,0.0583660918782938,0.08948728415097659
770,0.32,0.16,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,1.8632414469619833,0.754039203562606,0.377019601781303,0.057958113633162125,0.0817279382726161
780,0.32,0.16,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,1.7547297880206503,0.722193618147089,0.3610968090735445,0.057591497464576584,0.0826012156446585
380,0.32,0.32,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,52.15056302296486,10.70062444996002,5.35031222498001,52.30467107503071,0.012923475153132045
390,0.32,0.32,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,46.09629208426322,9.65854442259583,4.829272211297915,54.88432030888144,0.012967370511307153
400,0.32,0.32,0.01,142.7855189861344,126.65228778807402,0.31819421266359565,40.87309710766799,8.741823504652602,4.370911752326301,57.6041190606756,0.013256860443311255
410,0.32,0.32,0.01,131.51451650226562,112.63534107303022,0.2680365401608564,36.350316121691215,7.932784648554808,3.966392324277404,78.677124751139,0.015432954803594912
420,0.32,0.32,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,32.420302286862984,7.216592000386382,3.608296000193191,80.48639377430175,0.015096195546585787
430,0.32,0.32,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,28.993954299273717,6.58074077024114,3.29037038512057,47.76136801487334,0.015771789599872747
440,0.32,0.32,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,25.99719227259421,6.014647871172193,3.0073239355860966,49.39890366742335,0.015947885812589508
450,0.32,0.32,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,23.368163316701235,5.509321687090168,2.754660843545084,16.684541964394136,0.016197352011730268
460,0.32,0.32,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,21.055013748057846,5.057094333685522,2.528547166842761,9.46362148706282,0.016581543872122764
470,0.32,0.32,0.01,83.45609670419829,58.8753053694024,0.10363873715678258,19.01410388866435,4.651403544099015,2.3257017720495075,6.7227117892053165,0.015890542665479804
480,0.32,0.32,0.01,77.80555681409068,53.272382524514505,0.09011079665786136,17.208570498496517,4.286614166727216,2.143307083363608,4.972488109352751,0.013099442067820807
490,0.32,0.32,0.01,72.64253462098118,48.302167293935106,0.07889239794000427,15.607163715610584,3.9578714406240603,1.9789357203120301,4.1959669857917445,0.013880577650345893
500,0.32,0.32,0.01,67.9162692041523,43.88241065774736,0.069589247190424,14.183301865242841,3.660979885227674,1.830489942613837,3.8929026201886363,0.015465028357658455
510,0.32,0.32,0.01,63.582155833944576,39.94290629027485,0.06187436594523779,12.914300028097314,3.392302930916135,1.6961514654580676,3.8285038620296836,0.015647858149126323
520,0.32,0.32,0.01,59.600897723131226,36.42353690431384,0.05547659875544882,11.78073783485566,3.1486794177464876,1.5743397088732438,4.074791707889187,0.017043256151293172
530,0.32,0.32,0.01,55.937788142581304,33.272667289100454,0.0501710828681783,10.765939315482008,2.92735387048328,1.46367693524164,5.122277227632115,0.01692296837997049
540,0.32,0.32,0.01,52.56210086872165,30.445817427149983,0.04577134496039612,9.855543321064589,2.725918070164087,1.3629590350820435,7.980359844663382,0.01616477846218309
550,0.32,0.32,0.01,49.446570979460446,27.904562818376924,0.04212274714851879,9.037147455372718,2.542261924727234,1.271130962363617,9.616205909779517,0.01647154635577288
560,0.32,0.32,0.01,46.566951262504844,25.615619859870165,0.03909705192033498,8.30001190341359,2.374532022966332,1.187266011483166,7.8393875184978645,0.01577618317673781
570,0.32,0.32,0.01,43.90163211523481,23.550082531374215,0.03658791496255562,7.634812250473654,2.2210965595934575,1.1105482797967288,6.503401530295852,0.017295641127263672
580,0.32,0.32,0.01,41.43131493009177,21.68278325152247,0.03450714747009626,7.0334325175311,2.080515561559256,1.040257780779628,7.361188755289493,0.015713529396376633
590,0.32,0.32,0.01,39.13873067627961,19.99175600117882,0.03278161656822498,6.488791326580312,1.951515540119741,0.9757577700598705,7.049533279765247,0.014295671616506635
600,0.32,0.32,0.01,37.00839678761747,18.457783964937395,0.03135067490650499,5.994695450726526,1.8329678495970294,0.9164839247985147,2.0717019068596554,0.017106619506701184
610,0.32,0.32,0.01,35.02640661061503,17.06401725504145,0.03016402908229783,5.545716074306814,1.723870160226765,0.8619350801133825,0.758883692728308,0.01966390796059935
620,0.32,0.32,0.01,33.180246605964626,15.795648934622525,0.02917997197516482,5.137083945844654,1.623330555056699,0.8116652775283495,0.4600295619017959,0.023382909586326068
630,0.32,0.32,0.01,31.458637270048442,14.639639689064044,0.02836391686390531,4.764600296274437,1.5305538443660498,0.7652769221830249,0.3450519883095858,0.02480928563389428
640,0.32,0.32,0.01,29.851394382075767,13.58448321402264,0.02768718180474503,4.424560951485381,1.4448297592946615,0.7224148796473308,0.2617847307607125,0.030078464506587577
650,0.32,0.32,0.01,28.34930771212457,12.620005780844819,0.027125981545132852,4.113691519071959,1.365522742290122,0.682761371145061,0.21966261358422093,0.030284369602860454
660,0.32,0.32,0.01,26.944034765724194,11.737194571071123,0.026660591541872836,3.829091895584172,1.2920630979668408,0.6460315489834204,0.19708134471951153,0.03389721167487909
670,0.32,0.32,0.01,25.628007507825494,10.928050293523707,0.026274654701280434,3.5681886393385307,1.223939305907184,0.611969652953592,0.17747736486299864,0.03390133031030074
680,0.32,0.32,0.01,24.394350316093952,10.185460351239715,0.02595460647531279,3.3286939982415307,1.1606913283256337,0.5803456641628169,0.15612772236902805,0.04069770150747898
690,0.32,0.32,0.01,23.236807670989165,9.503089443808602,0.02568919810748813,3.1085705826046195,1.101904771568543,0.5509523857842715,0.13542996950818942,0.04271127427017055
700,0.32,0.32,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,2.9060008379574596,1.0472057821044447,0.5236028910522224,0.12106207643680604,0.04397606152344268
710,0.32,0.32,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,2.7193606090722473,0.9962565757559048,0.4981282878779524,0.12190235985388315,0.048293509690531256
720,0.32,0.32,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,2.547196199145289,0.9487515140674609,0.47437575703373047,0.12090942383801469,0.05454179356638872
730,0.32,0.32,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,2.388204421642201,0.9044136544100768,0.4522068272050384,0.12072211078484009,0.056197709440242063
740,0.32,0.32,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,2.241215220166409,0.8629917111102459,0.43149585555512293,0.11949946072064598,0.05513078670474178
750,0.32,0.32,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,2.1051764966604836,0.8242573739040902,0.4121286869520451,0.1178806775621057,0.05657539562237108
760,0.32,0.32,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,1.97914084257024,0.7880029376344289,0.39400146881721443,0.11546510113628519,0.05622190616748161
770,0.32,0.32,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,1.8622539131425897,0.754039203562606,0.377019601781303,0.11465218397750059,0.059483497574241505
780,0.32,0.32,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,1.75374422329905,0.722193618147089,0.3610968090735445,0.11392147208550496,0.058801754726389224
380,0.5,0.003,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,81.28733515246253,10.70062444996002,5.35031222498001,0.4907857756682759,0.007428736157951843
390,0.5,0.003,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,71.85950079633363,9.65854442259583,4.829272211297915,0.5149006255692299,0.008379320425476974
400,0.5,0.003,0.01,142.7855189861344,126.65228778807402,0.31819421266359565,63.72476561703141,8.741823504652602,4.370911752326301,0.5403412188900768,0.008761963577133273
410,0.5,0.003,0.01,131.51451650226562,112.63534107303022,0.2680365401608564,56.679901926417024,7.932784648554808,3.966392324277404,0.7378529472916212,0.008699283524998366
420,0.5,0.003,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,50.55748412658859,7.216592000386382,3.608296000193191,0.7547752879546714,0.008790685469451618
430,0.5,0.003,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,45.21893211964532,6.58074077024114,3.29037038512057,0.4479453682559107,0.009163387047442198
440,0.5,0.003,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,40.54902739169919,6.014647871172193,3.0073239355860966,0.4632700620830112,0.009339444573379567
450,0.5,0.003,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,36.4515654034131,5.509321687090168,2.754660843545084,0.15655036238742118,0.009343591218335926
460,0.5,0.003,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,32.845890154569794,5.057094333685522,2.528547166842761,0.08883552549542689,0.009289114720032363
470,0.5,0.003,0.01,83.45609670419829,58.8753053694024,0.10363873715678258,29.664117649479092,4.651403544099015,2.3257017720495075,0.06312398346283594,0.009037579169468861
480,0.5,0.003,0.01,77.80555681409068,53.272382524514505,0.09011079665786136,26.848900347265502,4.286614166727216,2.143307083363608,0.04670277139280366,0.009348347951831438
490,0.5,0.003,0.01,72.64253462098118,48.302167293935106,0.07889239794000427,24.35161871224433,3.9578714406240603,1.9789357203120301,0.039412217162238555,0.009860016161141991
500,0.5,0.003,0.01,67.9162692041523,43.88241065774736,0.069589247190424,22.130911676860734,3.660979885227674,1.830489942613837,0.03656214143834656,0.010009874427795789
510,0.5,0.003,0.01,63.582155833944576,39.94290629027485,0.06187436594523779,20.15147735302655,3.392302930916135,1.6961514654580676,0.03595106622854221,0.008983540285393611
520,0.5,0.003,0.01,59.600897723131226,36.42353690431384,0.05547659875544882,18.38309024755739,3.1486794177464876,1.5743397088732438,0.03825393050687755,0.01100933094155853
530,0.5,0.003,0.01,55.937788142581304,33.272667289100454,0.0501710828681783,16.799792703373654,2.92735387048328,1.46367693524164,0.04806906170885872,0.0117149813921417
540,0.5,0.003,0.01,52.56210086872165,30.445817427149983,0.04577134496039612,15.379227147234527,2.725918070164087,1.3629590350820435,0.07485940209277654,0.01215743954508893
550,0.5,0.003,0.01,49.446570979460446,27.904562818376924,0.04212274714851879,14.102082605082035,2.542261924727234,1.271130962363617,0.09019198913672122,0.012374151279756523
560,0.5,0.003,0.01,46.566951262504844,25.615619859870165,0.03909705192033498,12.95163431607965,2.374532022966332,1.187266011483166,0.07353143928229372,0.011882907077889202
570,0.5,0.003,0.01,43.90163211523481,23.550082531374215,0.03658791496255562,11.913359487632745,2.2210965595934575,1.1105482797967288,0.06100418445365301,0.01365435233720157
580,0.5,0.003,0.01,41.43131493009177,21.68278325152247,0.03450714747009626,10.974615551263573,2.080515561559256,1.040257780779628,0.06904396087808305,0.016650104273677635
590,0.5,0.003,0.01,39.13873067627961,19.99175600117882,0.03278161656822498,10.124369904320712,1.951515540119741,0.9757577700598705,0.06612054981515557,0.015545688480633008
600,0.5,0.003,0.01,37.00839678761747,18.457783964937395,0.03135067490650499,9.352972208482422,1.8329678495970294,0.9164839247985147,0.019452019868645355,0.021624648355127993
610,0.5,0.003,0.01,35.02640661061503,17.06401725504145,0.03016402908229783,8.65196198035908,1.723870160226765,0.8619350801133825,0.007143220610985153,0.025237905082081666
620,0.5,0.003,0.01,33.180246605964626,15.795648934622525,0.02917997197516482,8.013905542664157,1.623330555056699,0.8116652775283495,0.004340527296177718,0.03147754994002927
630,0.5,0.003,0.01,31.458637270048442,14.639639689064044,0.02836391686390531,7.432257476363201,1.5305538443660498,0.7652769221830249,0.003261836475339941,0.03159646682356614
640,0.5,0.003,0.01,29.851394382075767,13.58448321402264,0.02768718180474503,6.901242579269978,1.4448297592946615,0.7224148796473308,0.0024805623607779925,0.043611941087520284
650,0.5,0.003,0.01,28.34930771212457,12.620005780844819,0.027125981545132852,6.4157550371377825,1.365522742290122,0.682761371145061,0.0020851338108014927,0.05082163464488015
660,0.5,0.003,0.01,26.944034765724194,11.737194571071123,0.026660591541872836,5.971272082607043,1.2920630979668408,0.6460315489834204,0.0018729918293017417,0.05961944342504232
670,0.5,0.003,0.01,25.628007507825494,10.928050293523707,0.026274654701280434,5.563779881543617,1.223939305907184,0.611969652953592,0.0016888374922115299,0.055555479815601876
680,0.5,0.003,0.01,24.394350316093952,10.185460351239715,0.02595460647531279,5.189709765964586,1.1606913283256337,0.5803456641628169,0.0014883802279676605,0.06380982537422157
690,0.5,0.003,0.01,23.236807670989165,9.503089443808602,0.02568919810748813,4.845883244249111,1.101904771568543,0.5509523857842715,0.001294086391539497,0.07659399811241854
700,0.5,0.003,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,4.529464475676038,1.0472057821044447,0.5236028910522224,0.001159178081904811,0.08565541217216581
710,0.5,0.003,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,4.2379191078979765,0.9962565757559048,0.4981282878779524,0.0011668821614106823,0.10374371800142654
720,0.5,0.003,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,3.9689785510679614,0.9487515140674609,0.47437575703373047,0.0011574294425528583,0.11469740199304139
730,0.5,0.003,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,3.72060890766035,0.9044136544100768,0.4522068272050384,0.0011555540135912532,0.11762229858711203
740,0.5,0.003,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,3.4909838979584378,0.8629917111102459,0.43149585555512293,0.0011439926792989525,0.14225672927935068
750,0.5,0.003,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,3.27846122207248,0.8242573739040902,0.4121286869520451,0.0011287344971886862,0.15360299081155535
760,0.5,0.003,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,3.081561883735775,0.7880029376344289,0.39400146881721443,0.0011060203929164935,0.14961894715071777
770,0.5,0.003,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,2.8989520718765664,0.754039203562606,0.377019601781303,0.0010983428413451483,0.157730325552712
780,0.5,0.003,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,2.729427255423734,0.722193618147089,0.3610968090735445,0.001091445602057653,0.16752237564843986
380,0.5,0.02,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,81.28541579552834,10.70062444996002,5.35031222498001,3.271751622567104,0.0074289122696090774
390,0.5,0.02,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,71.85789141530078,9.65854442259583,4.829272211297915,3.432542086645572,0.008379507508545459
400,0.5,0.02,0.01,142.7855189861344,126.65228778807402,0.31819421266359565,63.72341329162759,8.741823504652602,4.370911752326301,3.602166606568207,0.008762148661294001
410,0.5,0.02,0.01,131.51451650226562,112.63534107303022,0.2680365401608564,56.678762771121335,7.932784648554808,3.966392324277404,4.918928516187154,0.00869945679208939
420,0.5,0.02,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,50.55652174818426,7.216592000386382,3.608296000193191,5.031758262758796,0.008790852622230456
430,0.5,0.02,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,45.21811633810482,6.58074077024114,3.29037038512057,2.986237192516165,0.009233800974154546
440,0.5,0.02,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,40.54833317944483,6.014647871172193,3.0073239355860966,3.0884115435730592,0.009410214359453087
450,0.5,0.02,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,36.45097200567103,5.509321687090168,2.754660843545084,1.0436216107634422,0.009148868390883497
460,0.5,0.02,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,32.845380359900595,5.057094333685522,2.528547166842761,0.5921960530626437,0.009323901965407614
470,0.5,0.02,0.01,83.45609670419829,58.8753053694024,0.10363873715678258,29.663677184846176,4.651403544099015,2.3257017720495075,0.420791319248273,0.009399325475899787
480,0.5,0.02,0.01,77.80555681409068,53.272382524514505,0.09011079665786136,26.848517376379707,4.286614166727216,2.143307083363608,0.3113211716144941,0.009200537424636205
490,0.5,0.02,0.01,72.64253462098118,48.302167293935106,0.07889239794000427,24.351283419553084,3.9578714406240603,1.9789357203120301,0.2627212909996241,0.00960995320467215
500,0.5,0.02,0.01,67.9162692041523,43.88241065774736,0.069589247190424,22.130615922560175,3.660979885227674,1.830489942613837,0.24372394924493232,0.008816813589465608
510,0.5,0.02,0.01,63.582155833944576,39.94290629027485,0.06187436594523779,20.151214386971283,3.392302930916135,1.6961514654580676,0.23965273757252667,0.009505053248877626
520,0.5,0.02,0.01,59.600897723131226,36.42353690431384,0.05547659875544882,18.38285447201268,3.1486794177464876,1.5743397088732438,0.2550073413356068,0.00962142327775361
530,0.5,0.02,0.01,55.937788142581304,33.272667289100454,0.0501710828681783,16.799579476271468,2.92735387048328,1.46367693524164,0.3204433532242163,0.009950571253172813
540,0.5,0.02,0.01,52.56210086872165,30.445817427149983,0.04577134496039612,15.379032619018444,2.725918070164087,1.3629590350820435,0.49904711836122373,0.011063997944114447
550,0.5,0.02,0.01,49.446570979460446,27.904562818376924,0.04212274714851879,14.101903583406655,2.542261924727234,1.271130962363617,0.6012656058441109,0.01132162913892966
560,0.5,0.02,0.01,46.566951262504844,25.615619859870165,0.03909705192033498,12.951468153608989,2.374532022966332,1.187266011483166,0.49019630221763855,0.011697367818472401
570,0.5,0.02,0.01,43.90163211523481,23.550082531374215,0.03658791496255562,11.913203988994153,2.2210965595934575,1.1105482797967288,0.40668212313326607,0.012180837588017555
580,0.5,0.02,0.01,41.43131493009177,21.68278325152247,0.03450714747009626,10.974468895886826,2.080515561559256,1.040257780779628,0.4602813400904139,0.011634721171150072
590,0.5,0.02,0.01,39.13873067627961,19.99175600117882,0.03278161656822498,10.124230582450298,1.951515540119741,0.9757577700598705,0.4407925196847372,0.01144313357714415
600,0.5,0.02,0.01,37.00839678761747,18.457783964937395,0.03135067490650499,9.35283896811407,1.8329678495970294,0.9164839247985147,0.12966947322816752,0.016561417351905867
610,0.5,0.02,0.01,35.02640661061503,17.06401725504145,0.03016402908229783,8.651833783235478,1.723870160226765,0.8619350801133825,0.047611214970013034,0.019050141529412586
620,0.5,0.02,0.01,33.180246605964626,15.795648934622525,0.02917997197516482,8.01378152778326,1.623330555056699,0.8116652775283495,0.028926927450713232,0.024777803513570312
630,0.5,0.02,0.01,31.458637270048442,14.639639689064044,0.02836391686390531,7.432136929716529,1.5305538443660498,0.7652769221830249,0.021735932770532543,0.02494773824394049
640,0.5,0.02,0.01,29.851394382075767,13.58448321402264,0.02768718180474503,6.901124908747308,1.4448297592946615,0.7224148796473308,0.016527668763373003,0.03733571101858818
650,0.5,0.02,0.01,28.34930771212457,12.620005780844819,0.027125981545132852,6.415639751716215,1.365522742290122,0.682761371145061,0.013891669238284606,0.04264032407308006
660,0.5,0.02,0.01,26.944034765724194,11.737194571071123,0.026660591541872836,5.97115877509299,1.2920630979668408,0.6460315489834204,0.012477547594220708,0.048316758115433546
670,0.5,0.02,0.01,25.628007507825494,10.928050293523707,0.026274654701280434,5.563668214261137,1.223939305907184,0.611969652953592,0.011249983232145098,0.049264545204334244
680,0.5,0.02,0.01,24.394350316093952,10.185460351239715,0.02595460647531279,5.1895994588870655,1.1606913283256337,0.5803456641628169,0.00991371028691613,0.052494201216658785
690,0.5,0.02,0.01,23.236807670989165,9.503089443808602,0.02568919810748813,4.845774065157154,1.101904771568543,0.5509523857842715,0.008618508282906768,0.06395737500573791
700,0.5,0.02,0.01,22.14968030664257,8.875284999387258,0.0254691012720866,4.529356231995632,1.0472057821044447,0.5236028910522224,0.007719194384932898,0.07010632740150805
710,0.5,0.02,0.01,21.127768729112393,8.296995250458005,0.02528658021086004,4.23781163993208,0.9962565757559048,0.4981282878779524,0.007770616972132857,0.08054395387517613
720,0.5,0.02,0.01,20.16632316290422,7.7636981147969815,0.025135219843817527,3.9688717263836253,0.9487515140674609,0.47437575703373047,0.007707650308938824,0.0910836335815381
730,0.5,0.02,0.01,19.26099911739236,7.271339331415421,0.025009700297978346,3.7205026164340835,0.9044136544100768,0.4522068272050384,0.007695190125840375,0.10090537191319533
740,0.5,0.02,0.01,18.407817875825288,6.816278541125897,0.024905609929439205,3.4908780491162377,0.8629917111102459,0.43149585555512293,0.007618149954617009,0.11111977871317157
750,0.5,0.02,0.01,17.603131304134504,6.3952422015201575,0.024819290267029847,3.278355740088845,0.8242573739040902,0.4121286869520451,0.007516458089233785,0.11879557311006704
760,0.5,0.02,0.01,16.84359045742784,6.005282393538233,0.02474770742778124,3.081456705979207,0.7880029376344289,0.39400146881721443,0.0073650550655845115,0.12497305204522975
770,0.5,0.02,0.01,16.126117531023013,5.6437407171630865,0.024688345484837216,2.898847146408256,0.754039203562606,0.377019601781303,0.00731389157150281,0.1359557472770101
780,0.5,0.02,0.01,15.447880761984283,5.308216591742097,0.024639118040004362,2.7293225391720637,0.722193618147089,0.3610968090735445,0.007267926713584085,0.13333780073752186
380,0.5,0.07,0.01,169.3809478396403,161.5942539940015,0.45161339628080815,81.27977062807483,10.70062444996002,5.35031222498001,11.449550032097882,0.007429430293211202
390,0.5,0.07,0.01,155.3455418066616,142.83712970835902,0.3786778900801753,71.8531579416748,9.65854442259583,4.829272211297915,12.01257193064422,0.008380057801002356
400,0.5,0.07,0.01,142.7855189861344,126.65228778807402,0.31819421266359565,63.719435863969295,8.741823504652602,4.370911752326301,12.606469443244402,0.008762693071455838
410,0.5,0.07,0.01,131.51451650226562,112.63534107303022,0.2680365401608564,56.675412314369325,7.932784648554808,3.966392324277404,17.215311678764476,0.008699966440955945
420,0.5,0.07,0.01,121.37347842917981,100.45322139078023,0.22644197748959877,50.55369122346564,7.216592000386382,3.608296000193191,17.610361372734577,0.008791344284627573
430,0.5,0.07,0.01,112.22612779678802,89.83029665524481,0.19194859776352213,45.21571698063278,6.58074077024114,3.29037038512057,10.451158353714405,0.009234287745620712
440,0.5,0.07,0.01,103.9552728988143,80.53743328363643,0.16334405984997707,40.54629137869671,6.014647871172193,3.0073239355860966,10.808868698296234,0.00941068494208754
450,0.5,0.07,0.01,96.45977946632703,72.38332974786923,0.1396229981347961,36.449226718194346,5.509321687090168,2.754660843545084,3.6521869571785763,0.009216663616798477
460,0.5,0.07,0.01,89.65207711978748,65.20761221387161,0.11995168686956585,32.843880963814726,5.057094333685522,2.528547166842761,2.072266354815209,0.009297075687176882
